DocumentID,DocumentName,RequestID,RequestRaw,RequestClean,RequestCleanNoStop
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",60,"9. ADMIT that you have previously settled a claim either pre -suit or during litigation 
for personal injury and executed a release.",admit that you have previously settled a claim either pre suit or during litigation for personal injury and executed a release,admit previously settled claim either pre suit during litigation personal injury executed release
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",61,"10. ADMIT that you have made one or more worker's compensation claims during your 
lifetime.",admit that you have made one or more workers compensation claims during your lifetime,admit made one more workers compensation claims during lifetime
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",62,"11. ADMIT that you have made a worker’s compensation claim as a result of this 
collision.",admit that you have made a worker’s compensation claim as a result of this collision,admit made worker’s compensation claim result collision
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",63,"12. ADMIT that you have not incurred any out -of-pocket expenses as a result of the 
subject incident that is referenced in the Compla int.",admit that you have not incurred any out ofpocket expenses as a result of the subject incident that is referenced in the compla int,admit incurred out ofpocket expenses result subject incident referenced compla int
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",64,"13. ADMIT that you have private health insurance coverage through some source that 
would provide coverage for the medical expenses you allege to have incurred and are seeking as 
damages in this lawsuit.",admit that you have private health insurance coverage through some source that would provide coverage for the medical expenses you allege to have incurred and are seeking as damages in this lawsuit,admit private health insurance coverage through some source would provide coverage medical expenses allege incurred seeking damages lawsuit
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",65,"14. ADMIT that you have received benefits pursuant to a personal or group health 
insurance policy that provide coverage or payment for medical expenses you allege to have incurred and are seeking as damages in this lawsuit.",admit that you have received benefits pursuant to a personal or group health insurance policy that provide coverage or payment for medical expenses you allege to have incurred and are seeking as damages in this lawsuit,admit received benefits pursuant personal group health insurance policy provide coverage payment medical expenses allege incurred seeking damages lawsuit
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",66,"15. ADMIT that you have received other benefits through a collateral source provider,    3 
 includ ing but not limited to workman’s compensation, Social Security, or Medicaid/Medicare, for 
all or a portion of the damages that you allege resulted from the subject incident that is referenced 
in the Complaint.",admit that you have received other benefits through a collateral source provider 3 includ ing but not limited to workman’s compensation social security or medicaidmedicare for all or a portion of the damages that you allege resulted from the subject incident that is referenced in the complaint,admit received other benefits through collateral source provider 3 includ ing but limited workman’s compensation social security medicaidmedicare portion damages allege resulted subject incident referenced complaint
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",67,"16. ADMIT that no medical provider has expressed a  medical opinion that you have 
sustained a permanent injury as a result of the subject incident that is referenced in the Complaint.",admit that no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject incident that is referenced in the complaint,admit medical provider expressed medical opinion sustained permanent injury result subject incident referenced complaint
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",68,"17. ADMIT that you suffered no permanent and/or significant scarring as a result of 
the subject incident that is referenced in  the Complaint.",admit that you suffered no permanent andor significant scarring as a result of the subject incident that is referenced in the complaint,admit suffered permanent significant scarring result subject incident referenced complaint
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",69,18. ADMIT that you have a prior felony conviction.,admit that you have a prior felony conviction,admit prior felony conviction
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",70,"19. ADMIT that you have a prior conviction involving dishonesty or the making of a 
false statement.",admit that you have a prior conviction involving dishonesty or the making of a false statement,admit prior conviction involving dishonesty making false statement
-700549657134694950,"CALLAHAN & FUSCO, LLC.pdf",71,"20. ADMIT that you had consumed alcohol or an alcoholic beverage within six (6) 
hours prior to the  occurrence of the subject incident that is alleged in the Complaint.",admit that you had consumed alcohol or an alcoholic beverage within six 6 hours prior to the occurrence of the subject incident that is alleged in the complaint,admit consumed alcohol alcoholic beverage within six 6 hours prior occurrence subject incident alleged complaint
