GroupID,DocumentName,RequestID,RequestClean,RequestCleanNoStop,RequestRaw
265,"BUCHANAN & BUCHANAN, P.A..pdf",47,please admit plaintiff cynthia hendrick at th e time and p lace of the inciden t described in the complaint had available a functional and operational seat beltshoulder harness restraint syst em,please admit plaintiff cynthia hendrick th e time p lace inciden t described complaint available functional operational seat beltshoulder harness restraint syst em,"20. Please admit  Plaintiff Cynthia Hendrick, at th e time and p lace of the inciden t described in 
the Complaint, had available  a functional and operational seat belt/shoulder harness 
restraint syst em."
266,Law Offices of Jack D. Evans.pdf,693,admit that the defendant is entitled to a collateral source set off for any pip benefits received b y the plaintiff from his automobile insurance company re lated to the subject moto r vehicle accident,admit defendant entitled collateral source set off pip benefits received b y plaintiff his automobile insurance company re lated subject moto r vehicle accident,"21. Admit that the Defendant is entitled  to a collateral source set off for any PIP 
benefits received b y the Plaintiff from  his automobile insurance company re lated to the subject  
moto r vehicle accident."
267,COONEY TRYBUS KWAVNICK PEETS.pdf,144,the vehicle that you were driving at the time of the accident was equipped with a fully operational seat belt that functioned as both a lap belt and a shoulder harness for the driver “the seat belt”,the vehicle driving time accident equipped fully operational seat belt functioned both lap belt shoulder harness driver “the seat belt”,"2. The vehicle that you were driving at the time of the accident was equipped with a 
fully operational seat  belt that functioned as both a lap belt and a shoulder harness for the driver 
(“the seat belt”)."
268,"Evangelo, Brandt & Lippert, P.A..pdf",192,admitted that plaintiff was entitled to coverage through medicare andor medicaid from the time of the car accident that is the subject of this lawsuit up until the date of the filing of this reque st for admissions,admitted plaintiff entitled coverage through medicare medicaid time car accident subject lawsuit up until date filing reque st admissions,"23. Admitted that Plaintiff was entitled to coverage through Medicare and/or Medicaid from 
the time of the car accident that is the subject of this lawsuit up until the date of the filing 
of this reque st for admissions."
269,"COLE, SCOTT & KISSANE, P.A..pdf",108,admit that your earning capacity has not reduced as a result of the incident alleged in the complaint,admit earning capacity reduced result incident alleged complaint,"12. Admit that your earning capacity has not reduced as a result of the incident 
alleged in the Complaint."
270,LAW OFFICE OF MARK C. BURTON.pdf,436,had you been paying reasonable care to your surroundings you would have been able to prevent the accident,had paying reasonable care surroundings would able prevent accident,"10. Had you been paying reasonable care to your surroundings; you would have been 
able to prevent the accident."
271,"FLANAGAN & MANIOTIS, P.A..pdf",217,that you are not making any claim for damages for the inability to earn wages in the future,that making claim damages inability earn wages future,"13. That you are not making any claim for damages for the inability to earn wages in 
the future."
272,"JOHNSON,ANSELMO, MURDOCH.pdf",305,admit that you did not seek medical treatment related to this incident until after consulting an attorney,admit seek medical treatment related incident until after consulting attorney,"28. ADMIT that you did not seek medical treatment related to this incident until after
consulting an attorney."
273,"COLE, SCOTT & KISSANE, P.A..pdf",97,that at the time of the subject accident your ve hicle had a seat belt  which was available for your use,that time subject accident ve hicle seat belt available use,"1. That at the time of the subject accident, your ve hicle had a seat belt , which 
was available for your use."
274,"JOHNSON,ANSELMO, MURDOCH.pdf",290,admit that you have turned down work that you were physically able to perform since the date of the subject accident,admit turned down work physically able perform since date subject accident,"13. ADMIT that you have turned down work that you were physically able to perform since
the date of the subject accident."
275,"JOHNSON,ANSELMO, MURDOCH.pdf",288,admit that you do not have a loss of earning capacity as a result of the accident which is referenced in your complaint,admit do loss earning capacity result accident referenced complaint,"11. ADMIT that you do not have a loss of earning capacity as a result of the accident which is
referenced in your Complaint."
276,Chartwell Law.docx,1140,you took drugs andor medication within six 6 hours prior to the subject accident,you took drugs medication within six 6 hours prior subject accident,"21:
You took drugs and/or medication within six (6) hours prior to the subject accident."
277,"Law Offices of Wilkerson & Rood, PA.pdf",823,at the time of the incident which is the subject matter of this lawsuit plaintiff reynaldo otero feliciano had in force and effect a policy of automobile insurance with geico,at time incident subject matter lawsuit plaintiff reynaldo otero feliciano force effect policy automobile insurance geico,"4. At the time of the incident which is the subject matter of this lawsuit, Plaintiff, 
REYNALDO OTERO FELICIANO, had in force and effect a policy of automobile 
insurance with GEICO."
278,"Vernis & Bowling of the Florida Keys, P.A..pdf",1023,at the time of plaintiff’s november 9 2015 motor vehicle accident plaintiff maintained a liability insurance policy through progressiv e,at time plaintiff’s november 9 2015 motor vehicle accident plaintiff maintained liability insurance policy through progressiv e,"14. At the time of Plaintiff’s November 9, 2015  motor vehicle accident, Plaintiff 
maintained a liability insurance policy through Progressiv e."
279,"FLANAGAN & MANIOTIS, P.A..pdf",226,that you have been involved in one or more slip and fall accidents subsequent to the subject accident,that involved one more slip fall accidents subsequent subject accident,"22. That you have been involved in one or more slip and fall accidents subsequent to 
the subject accident."
280,KUBICKI DRAPER.pdf,315,plaintiff has not suffered any loss of wages as a result of the accident which forms the basis of this complaint,plaintiff suffered loss wages result accident forms basis complaint,8. Plaintiff has not suffered any loss of wages as a result of the accident which forms the basis of this Complaint.
281,"Law Offices of Wilkerson & Rood, PA.pdf",820,defendant has complied with the requirements of florida statute section 6277306277405,defendant complied requirements florida statute section 6277306277405,"1. Defendant has complied with the requirements of Florida Statute section 
627.730-627.7405."
282,"CALLAHAN & FUSCO, LLC.pdf",75,admit that you have at any time been in possession of video footage of any part of the subject accident ,admit time possession video footage part subject accident,"24. ADMIT that you have, at any time, been in possession of video footage of any part 
of the subject accident ."
283,Law Office of Robert J. Smith.pdf,491,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the 2complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described 2complaint,"5. Plaintiff  received benefits  under the Personal Injury Protection portion  of an automobile  policy 
for medical bills alleged to have been incurred as a result  of the incident described in the    2Complaint."
